0.052408, 0.037245, 0.003795, 0.053327, 0.035612, 0.001654, 0.000000, 0.000000, -1.513257, 0.000000, 0.000000, -0.548084, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000008, -0.000015, 0.000015, -0.000014, -0.000008, 0.000000, -0.004426, 0.007860, 0.034589
0.052407, 0.037245, 0.003780, 0.053327, 0.035612, 0.001649, -0.003591, 0.006377, -1.485293, 0.000666, -0.001183, -0.472517, -27.283066, -15.364761, 0.000000, -2.887851, -1.626325, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, 0.000008, -0.000015, 0.000015, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000006, -0.000011, 0.000011, -0.000019, -0.000010, 0.000000, -0.006707, 0.011909, 0.046679
0.052407, 0.037245, 0.003765, 0.053327, 0.035612, 0.001645, -0.009032, 0.016039, -1.447519, 0.001519, -0.002698, -0.399707, -62.361303, -35.119459, 0.000000, -6.217236, -3.501305, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, 0.000006, -0.000011, 0.000011, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000004, -0.000007, 0.000007, -0.000022, -0.000013, 0.000000, -0.008727, 0.015496, 0.057410
0.052407, 0.037245, 0.003751, 0.053327, 0.035612, 0.001642, -0.016113, 0.028611, -1.401039, 0.002476, -0.004397, -0.329741, -104.489422, -58.844376, 0.000000, -9.803272, -5.520821, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, 0.000004, -0.000007, 0.000007, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000002, -0.000003, 0.000003, -0.000026, -0.000014, 0.000000, -0.010735, 0.019062, 0.067434
0.019090, 0.010014, 0.003962, 0.018534, 0.012726, 0.001799, 0.000000, 0.000000, -1.512175, 0.000000, 0.000000, -0.792621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000009, 0.000042, 0.000055, 0.000021, 0.000004, 0.000000, 0.002671, -0.013039, 0.027974
0.052407, 0.037246, 0.003738, 0.053327, 0.035612, 0.001639, -0.024822, 0.044076, -1.346427, 0.003501, -0.006217, -0.262782, -152.999082, -86.163129, 0.000000, -13.491855, -7.598088, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, 0.000002, -0.000003, 0.000003, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000001, -0.000001, -0.000029, -0.000016, 0.000000, -0.012816, 0.022758, 0.076669
0.019090, 0.010013, 0.003947, 0.018534, 0.012726, 0.001792, 0.000628, -0.003066, -1.505696, -0.000324, 0.001580, -0.720482, 5.098418, 1.044308, 0.000000, 2.106789, 0.431533, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000009, 0.000042, 0.000055, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000008, 0.000038, 0.000050, 0.000027, 0.000005, 0.000000, 0.004212, -0.020564, 0.038247
0.052407, 0.037246, 0.003725, 0.053327, 0.035612, 0.001637, -0.035220, 0.062541, -1.284322, 0.004578, -0.008129, -0.198953, -206.908817, -116.522993, 0.000000, -17.113465, -9.637638, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, -0.000000, 0.000001, -0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000002, 0.000004, -0.000004, -0.000031, -0.000017, 0.000000, -0.014991, 0.026620, 0.084923
0.019090, 0.010013, 0.003932, 0.018534, 0.012726, 0.001785, 0.001618, -0.007901, -1.496801, -0.000789, 0.003851, -0.649248, 11.462575, 2.347878, 0.000000, 4.453158, 0.912140, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000008, 0.000038, 0.000050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000007, 0.000034, 0.000045, 0.000034, 0.000007, 0.000000, 0.005359, -0.026165, 0.048694
0.052406, 0.037247, 0.003713, 0.053327, 0.035612, 0.001636, -0.047383, 0.084138, -1.215520, 0.005703, -0.010126, -0.138323, -264.957289, -149.213634, 0.000000, -20.488730, -11.538455, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, -0.000002, 0.000004, -0.000004, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000004, 0.000007, -0.000007, -0.000032, -0.000018, 0.000000, -0.017242, 0.030616, 0.092005
0.019090, 0.010013, 0.003917, 0.018534, 0.012726, 0.001779, 0.002878, -0.014053, -1.485450, -0.001334, 0.006511, -0.579251, 19.604625, 4.015612, 0.000000, 7.163922, 1.467385, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000007, 0.000034, 0.000045, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000006, 0.000030, 0.000039, 0.000043, 0.000009, 0.000000, 0.006344, -0.030974, 0.059950
0.052406, 0.037248, 0.003702, 0.053327, 0.035612, 0.001635, -0.061372, 0.108977, -1.140973, 0.006876, -0.012210, -0.080905, -325.707777, -183.425944, 0.000000, -23.441660, -13.201431, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, -0.000004, 0.000007, -0.000007, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000005, 0.000009, -0.000010, -0.000033, -0.000018, 0.000000, -0.019521, 0.034663, 0.097770
0.019090, 0.010013, 0.003902, 0.018534, 0.012727, 0.001774, 0.004370, -0.021336, -1.471452, -0.001924, 0.009395, -0.510885, 29.961523, 6.137014, 0.000000, 10.329516, 2.115793, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000006, 0.000030, 0.000039, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000005, 0.000026, 0.000034, 0.000054, 0.000011, 0.000000, 0.007249, -0.035390, 0.071901
0.052405, 0.037250, 0.003691, 0.053327, 0.035612, 0.001634, -0.077209, 0.137100, -1.061748, 0.008103, -0.014389, -0.026670, -387.663784, -218.317156, 0.000000, -25.812961, -14.536855, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, -0.000005, 0.000009, -0.000010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000006, 0.000011, -0.000012, -0.000033, -0.000018, 0.000000, -0.021764, 0.038647, 0.102126
0.019090, 0.010013, 0.003887, 0.018534, 0.012727, 0.001770, 0.006075, -0.029657, -1.454645, -0.002536, 0.012379, -0.444501, 42.845979, 8.776135, 0.000000, 13.982944, 2.864124, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000005, 0.000026, 0.000034, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000004, 0.000022, 0.000029, 0.000064, 0.000013, 0.000000, 0.008208, -0.040075, 0.083724
0.052404, 0.037251, 0.003681, 0.053327, 0.035612, 0.001635, -0.094867, 0.168455, -0.978989, 0.009387, -0.016668, 0.024449, -449.375354, -253.070711, 0.000000, -27.471006, -15.470601, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, -0.000006, 0.000011, -0.000012, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000007, 0.000013, -0.000014, -0.000032, -0.000018, 0.000000, -0.023897, 0.042433, 0.105035
0.019090, 0.010012, 0.003873, 0.018534, 0.012727, 0.001766, 0.008005, -0.039079, -1.435057, -0.003158, 0.015420, -0.380330, 58.181887, 11.917387, 0.000000, 17.994267, 3.685763, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000004, 0.000022, 0.000029, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000004, 0.000019, 0.000025, 0.000072, 0.000015, 0.000000, 0.009335, -0.045573, 0.094610
0.052403, 0.037253, 0.003672, 0.053327, 0.035612, 0.001635, -0.114255, 0.202881, -0.893870, 0.010728, -0.019049, 0.072541, -509.526294, -286.945379, 0.000000, -28.319532, -15.948458, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, -0.000007, 0.000013, -0.000014, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000008, 0.000014, -0.000015, -0.000030, -0.000017, -0.000000, -0.025840, 0.045883, 0.106510
0.019090, 0.010012, 0.003859, 0.018534, 0.012727, 0.001763, 0.010199, -0.049795, -1.412910, -0.003799, 0.018547, -0.318482, 75.533038, 15.471421, 0.000000, 22.095593, 4.525837, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000004, 0.000019, 0.000025, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000003, 0.000016, 0.000022, 0.000081, 0.000017, 0.000000, 0.010472, -0.051125, 0.105436
0.052401, 0.037256, 0.003664, 0.053327, 0.035611, 0.001637, -0.135219, 0.240107, -0.807554, 0.012123, -0.021527, 0.117712, -566.997539, -319.310948, 0.000000, -28.301769, -15.938455, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, -0.000008, 0.000014, -0.000015, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000008, 0.000015, -0.000016, -0.000028, -0.000016, -0.000000, -0.027518, 0.048864, 0.106609
0.019090, 0.010011, 0.003845, 0.018534, 0.012727, 0.001760, 0.012662, -0.061816, -1.388218, -0.004448, 0.021716, -0.259156, 94.894792, 19.437286, 0.000000, 26.220261, 5.370692, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000003, 0.000016, 0.000022, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000003, 0.000013, 0.000018, 0.000089, 0.000018, 0.000000, 0.011611, -0.056686, 0.116101
0.046222, 0.009886, 0.003645, 0.046030, 0.012643, 0.001620, 0.000000, 0.000000, -1.514228, 0.000000, 0.000000, 0.470534, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.001662, 0.001764, 0.000051, 0.000061, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000020, 0.000279, 0.000382, 0.000026, 0.000002, -0.000000, 0.001121, -0.016064, 0.031323
0.052400, 0.037258, 0.003657, 0.053328, 0.035611, 0.001638, -0.157545, 0.279752, -0.721158, 0.013565, -0.024086, 0.160074, -620.905387, -349.669750, 0.000000, -27.401167, -15.431271, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, -0.000008, 0.000015, -0.000016, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000008, 0.000015, -0.000016, -0.000026, -0.000015, -0.000000, -0.028868, 0.051260, 0.105422
0.052400, 0.037258, 0.003657, 0.052900, 0.039051, 0.005592, -0.157545, 0.279752, -0.721158, 0.000000, 0.000000, -1.501558, -620.905387, -349.669750, 0.000000, 0.000000, 0.000000, 0.000000, 0.001036, 0.001655, 0.000012, 0.000050, 0.000000, 0.000000, 0.000000, -0.000026, -0.000015, -0.000000, -0.028868, 0.051260, 0.105422, 0.000020, -0.000009, 0.000004, -0.000020, -0.000005, -0.000010, -0.021245, 0.025409, 0.086605
0.019090, 0.010010, 0.003832, 0.018534, 0.012727, 0.001758, 0.015392, -0.075144, -1.361018, -0.005097, 0.024886, -0.202516, 116.244161, 23.810274, 0.000000, 30.303095, 6.206978, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000003, 0.000013, 0.000018, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000002, 0.000010, 0.000014, 0.000097, 0.000020, 0.000000, 0.012741, -0.062204, 0.126497
0.046222, 0.009886, 0.003630, 0.046030, 0.012643, 0.001625, 0.000220, -0.003151, -1.508182, -0.000184, 0.002637, 0.492872, 4.635035, 0.323560, -0.000000, 3.655017, 0.255148, -0.000000, 0.001662, 0.001764, 0.000051, 0.000061, -0.000020, 0.000279, 0.000382, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000016, 0.000223, 0.000308, -0.000088, -0.000006, 0.000000, 0.008158, -0.116869, 0.019376
0.052398, 0.037261, 0.003650, 0.053328, 0.035611, 0.001640, -0.174782, 0.300366, -0.650991, 0.015038, -0.026703, 0.199744, -658.714305, -360.031432, -19.403853, -25.639185, -14.438991, 0.000000, 0.001036, 0.001815, 0.000012, 0.000066, -0.000008, 0.000015, -0.000016, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000009, 0.000015, -0.000016, -0.000024, -0.000015, 0.000001, -0.028454, 0.054732, 0.105730
0.052398, 0.037261, 0.003650, 0.052900, 0.039051, 0.005577, -0.174782, 0.300366, -0.650991, -0.001516, 0.005141, -1.497914, -658.714305, -360.031432, -19.403853, 1.825829, 2.705129, -2.976735, 0.001036, 0.001655, 0.000012, 0.000050, 0.000020, -0.000009, 0.000004, -0.000024, -0.000015, 0.000001, -0.028454, 0.054732, 0.105730, 0.000014, -0.000007, 0.000003, -0.000016, -0.000003, -0.000012, -0.018812, 0.017983, 0.077698
0.019090, 0.010010, 0.003818, 0.018534, 0.012728, 0.001757, 0.018387, -0.089769, -1.331373, -0.005738, 0.028015, -0.148691, 139.538349, 28.581618, 0.000000, 34.280669, 7.021704, 0.000000, 0.001565, 0.001952, 0.000043, 0.000083, -0.000002, 0.000010, 0.000014, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000001, 0.000007, 0.000010, 0.000105, 0.000021, 0.000000, 0.013851, -0.067623, 0.136513
0.046222, 0.009885, 0.003615, 0.046030, 0.012643, 0.001630, 0.001820, -0.026073, -1.504480, -0.001496, 0.021429, 0.513790, -10.992197, -0.767338, 0.000000, -9.220330, -0.643648, 0.000000, 0.001662, 0.001764, 0.000051, 0.000061, -0.000016, 0.000223, 0.000308, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000014, 0.000196, 0.000274, -0.000108, -0.000008, 0.000000, 0.010016, -0.143486, 0.023068
0.052396, 0.037265, 0.003645, 0.053328, 0.035610, 0.001643, -0.190044, 0.314956, -0.588052, 0.016319, -0.029610, 0.236431, -689.335001, -365.278236, -42.751912, -23.136039, -13.387175, 0.293721, 0.001036, 0.001815, 0.000012, 0.000066, -0.000009, 0.000015, -0.000016, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000009, 0.000015, -0.000016, -0.000022, -0.000017, 0.000003, -0.027428, 0.058384, 0.106182
0.052396, 0.037265, 0.003645, 0.052900, 0.039051, 0.005563, -0.190044, 0.314956, -0.588052, -0.003434, 0.012450, -1.492437, -689.335001, -365.278236, -42.751912, 4.145274, 6.370550, -6.984251, 0.001036, 0.001655, 0.000012, 0.000050, 0.000014, -0.000007, 0.000003, -0.000022, -0.000017, 0.000003, -0.027428, 0.058384, 0.106182, 0.000009, -0.000004, 0.000002, -0.000013, -0.000001, -0.000014, -0.015797, 0.011595, 0.069375
